id,desc,details,date
streaming_26,I listen to Spheroidal from Kalen Elmsley on Spotify,I listen to Spheroidal from Kalen Elmsley on Spotify,2019-03-02T22:40:59.815890
streaming_27,I listen to Un Cadeau from Nel Swerts on Spotify,I listen to Un Cadeau from Nel Swerts on Spotify,2019-03-02T22:43:59.843090
streaming_28,I listen to A Beautiful Break from Astrid Sky on Spotify,I listen to A Beautiful Break from Astrid Sky on Spotify,2019-03-02T22:45:59.871498
streaming_29,I listen to Saying Things from Emanuel Fremont on Spotify,I listen to Saying Things from Emanuel Fremont on Spotify,2019-03-02T22:47:59.876560
streaming_30,I listen to Silk from Piano Melancolía on Spotify,I listen to Silk from Piano Melancolía on Spotify,2019-03-02T22:51:59.848256
streaming_31,I listen to Reframe from Norman Dück on Spotify,I listen to Reframe from Norman Dück on Spotify,2019-03-02T22:53:59.873100
streaming_32,I listen to Solace from Armando Bauer on Spotify,I listen to Solace from Armando Bauer on Spotify,2019-03-02T22:55:59.882765
streaming_33,I listen to Nowesind from Jacob David on Spotify,I listen to Nowesind from Jacob David on Spotify,2019-03-02T22:57:59.881052
streaming_34,I listen to Träumerei from Jørg Sorensen on Spotify,I listen to Träumerei from Jørg Sorensen on Spotify,2019-03-02T22:59:59.872852
streaming_35,I listen to Compass from Niwa Nova on Spotify,I listen to Compass from Niwa Nova on Spotify,2019-03-02T23:02:59.860015
streaming_36,I listen to When it drizzles from Alva Brunel on Spotify,I listen to When it drizzles from Alva Brunel on Spotify,2019-03-02T23:06:59.851351
streaming_37,I listen to Dear Buddy from Cinthya Garcia on Spotify,I listen to Dear Buddy from Cinthya Garcia on Spotify,2019-03-02T23:08:59.867234
streaming_38,I listen to Although from Jane Avril on Spotify,I listen to Although from Jane Avril on Spotify,2019-03-02T23:11:59.820243
streaming_39,I listen to La Paix Intérieure from Alain Pironi on Spotify,I listen to La Paix Intérieure from Alain Pironi on Spotify,2019-03-02T23:13:59.873081
streaming_40,I listen to Mind Like Water from Andreas Monta on Spotify,I listen to Mind Like Water from Andreas Monta on Spotify,2019-03-02T23:15:59.880230
streaming_41,I listen to To the Rain from Anna Landström on Spotify,I listen to To the Rain from Anna Landström on Spotify,2019-03-02T23:17:59.854515
streaming_42,I listen to Adesso from Carluccio on Spotify,I listen to Adesso from Carluccio on Spotify,2019-03-02T23:21:59.853158
streaming_43,I listen to Prélude from Olivia Belli on Spotify,I listen to Prélude from Olivia Belli on Spotify,2019-03-02T23:24:59.828395
streaming_44,I listen to Aufgang der Sonne from Ploxxio on Spotify,I listen to Aufgang der Sonne from Ploxxio on Spotify,2019-03-02T23:27:59.827341
streaming_45,I listen to The New Life from Lemos on Spotify,I listen to The New Life from Lemos on Spotify,2019-03-02T23:29:59.861406
streaming_46,I listen to Coulant from Les Rêveries on Spotify,I listen to Coulant from Les Rêveries on Spotify,2019-03-02T23:32:59.851563
streaming_47,I listen to our paths crossing from praam on Spotify,I listen to our paths crossing from praam on Spotify,2019-03-02T23:35:59.894345
streaming_48,I listen to Horizon from Tamara Eden on Spotify,I listen to Horizon from Tamara Eden on Spotify,2019-03-02T23:38:59.857403
streaming_49,I listen to Ruhevoll from Naia Lambert on Spotify,I listen to Ruhevoll from Naia Lambert on Spotify,2019-03-02T23:40:59.860806
streaming_50,I listen to Meditabundus from Kellen Chase on Spotify,I listen to Meditabundus from Kellen Chase on Spotify,2019-03-02T23:42:59.850029
streaming_51,I listen to vierde moment from antinode on Spotify,I listen to vierde moment from antinode on Spotify,2019-03-02T23:46:59.799320
streaming_52,I listen to #286 – Oliver Stone: Vladimir Putin and War in Ukraine from Lex Fridman Podcast on Spotify,I listen to #286 – Oliver Stone: Vladimir Putin and War in Ukraine from Lex Fridman Podcast on Spotify,2019-03-03T19:21:58.176027
streaming_53,I listen to #286 – Oliver Stone: Vladimir Putin and War in Ukraine from Lex Fridman Podcast on Spotify,I listen to #286 – Oliver Stone: Vladimir Putin and War in Ukraine from Lex Fridman Podcast on Spotify,2019-03-03T22:19:55.579920
streaming_54,"I listen to #285 – Glenn Loury: Race, Racism, Identity Politics, and Cancel Culture from Lex Fridman Podcast on Spotify","I listen to #285 – Glenn Loury: Race, Racism, Identity Politics, and Cancel Culture from Lex Fridman Podcast on Spotify",2019-03-03T22:20:59.997132
streaming_55,I listen to #286 – Oliver Stone: Vladimir Putin and War in Ukraine from Lex Fridman Podcast on Spotify,I listen to #286 – Oliver Stone: Vladimir Putin and War in Ukraine from Lex Fridman Podcast on Spotify,2019-03-03T22:29:59.510656
streaming_56,I listen to #299 – Demis Hassabis: DeepMind from Lex Fridman Podcast on Spotify,I listen to #299 – Demis Hassabis: DeepMind from Lex Fridman Podcast on Spotify,2019-03-07T02:30:54.715913
streaming_57,I listen to #299 – Demis Hassabis: DeepMind from Lex Fridman Podcast on Spotify,I listen to #299 – Demis Hassabis: DeepMind from Lex Fridman Podcast on Spotify,2019-03-07T14:55:57.454255
streaming_58,"I listen to #300 – Joe Rogan: Comedy, Controversy, Aliens, UFOs, Putin, CIA, and Freedom from Lex Fridman Podcast on Spotify","I listen to #300 – Joe Rogan: Comedy, Controversy, Aliens, UFOs, Putin, CIA, and Freedom from Lex Fridman Podcast on Spotify",2019-03-07T15:52:56.634213
streaming_59,"I listen to #300 – Joe Rogan: Comedy, Controversy, Aliens, UFOs, Putin, CIA, and Freedom from Lex Fridman Podcast on Spotify","I listen to #300 – Joe Rogan: Comedy, Controversy, Aliens, UFOs, Putin, CIA, and Freedom from Lex Fridman Podcast on Spotify",2019-03-07T20:25:58.992032
streaming_60,"I listen to #300 – Joe Rogan: Comedy, Controversy, Aliens, UFOs, Putin, CIA, and Freedom from Lex Fridman Podcast on Spotify","I listen to #300 – Joe Rogan: Comedy, Controversy, Aliens, UFOs, Putin, CIA, and Freedom from Lex Fridman Podcast on Spotify",2019-03-10T16:36:58.526016
streaming_61,I listen to Part V: The Old Friend from Exit Scam on Spotify,I listen to Part V: The Old Friend from Exit Scam on Spotify,2019-03-17T15:39:59.999882
streaming_62,I listen to נפילת השמאל הציוני from הכותרת on Spotify,I listen to נפילת השמאל הציוני from הכותרת on Spotify,2019-03-17T15:39:58.337319
streaming_63,I listen to Part V: The Old Friend from Exit Scam on Spotify,I listen to Part V: The Old Friend from Exit Scam on Spotify,2019-03-23T22:30:59.998840
streaming_64,I listen to #295 – Richard Wolff: Marxism and Communism from Lex Fridman Podcast on Spotify,I listen to #295 – Richard Wolff: Marxism and Communism from Lex Fridman Podcast on Spotify,2019-03-23T22:57:59.020807
streaming_65,I listen to #295 – Richard Wolff: Marxism and Communism from Lex Fridman Podcast on Spotify,I listen to #295 – Richard Wolff: Marxism and Communism from Lex Fridman Podcast on Spotify,2019-03-24T02:53:59.999370
streaming_66,I listen to #301 – Jack Barsky: KGB Spy from Lex Fridman Podcast on Spotify,I listen to #301 – Jack Barsky: KGB Spy from Lex Fridman Podcast on Spotify,2019-03-24T03:47:57.137380
streaming_67,I listen to #301 – Jack Barsky: KGB Spy from Lex Fridman Podcast on Spotify,I listen to #301 – Jack Barsky: KGB Spy from Lex Fridman Podcast on Spotify,2019-03-24T21:03:57.085293
streaming_68,I listen to #306 – Oriol Vinyals: Deep Learning and Artificial General Intelligence from Lex Fridman Podcast on Spotify,I listen to #306 – Oriol Vinyals: Deep Learning and Artificial General Intelligence from Lex Fridman Podcast on Spotify,2019-03-28T15:13:55.193621
streaming_69,I listen to #306 – Oriol Vinyals: Deep Learning and Artificial General Intelligence from Lex Fridman Podcast on Spotify,I listen to #306 – Oriol Vinyals: Deep Learning and Artificial General Intelligence from Lex Fridman Podcast on Spotify,2019-03-29T01:18:58.907601
streaming_70,I listen to #306 – Oriol Vinyals: Deep Learning and Artificial General Intelligence from Lex Fridman Podcast on Spotify,I listen to #306 – Oriol Vinyals: Deep Learning and Artificial General Intelligence from Lex Fridman Podcast on Spotify,2019-03-29T17:12:58.377812
streaming_71,I listen to #306 – Oriol Vinyals: Deep Learning and Artificial General Intelligence from Lex Fridman Podcast on Spotify,I listen to #306 – Oriol Vinyals: Deep Learning and Artificial General Intelligence from Lex Fridman Podcast on Spotify,2019-03-29T20:00:59.729921
streaming_72,I listen to #207 – Chris Duffin: The Mad Scientist of Strength from Lex Fridman Podcast on Spotify,I listen to #207 – Chris Duffin: The Mad Scientist of Strength from Lex Fridman Podcast on Spotify,2019-03-30T00:26:59.587893
streaming_73,I listen to #207 – Chris Duffin: The Mad Scientist of Strength from Lex Fridman Podcast on Spotify,I listen to #207 – Chris Duffin: The Mad Scientist of Strength from Lex Fridman Podcast on Spotify,2019-03-30T23:57:59.994590
streaming_74,I listen to #298 – Susan Cain: The Power of Introverts and Loneliness from Lex Fridman Podcast on Spotify,I listen to #298 – Susan Cain: The Power of Introverts and Loneliness from Lex Fridman Podcast on Spotify,2019-03-30T00:51:56.797826
streaming_75,I listen to #298 – Susan Cain: The Power of Introverts and Loneliness from Lex Fridman Podcast on Spotify,I listen to #298 – Susan Cain: The Power of Introverts and Loneliness from Lex Fridman Podcast on Spotify,2019-04-01T20:15:56.262083
streaming_76,I listen to #298 – Susan Cain: The Power of Introverts and Loneliness from Lex Fridman Podcast on Spotify,I listen to #298 – Susan Cain: The Power of Introverts and Loneliness from Lex Fridman Podcast on Spotify,2019-04-02T03:02:59.791198
streaming_77,I listen to #299 – Demis Hassabis: DeepMind from Lex Fridman Podcast on Spotify,I listen to #299 – Demis Hassabis: DeepMind from Lex Fridman Podcast on Spotify,2019-04-02T14:24:59.994295
streaming_78,"I listen to #277 – Andrew Huberman: Focus, Stress, Relationships, and Friendship from Lex Fridman Podcast on Spotify","I listen to #277 – Andrew Huberman: Focus, Stress, Relationships, and Friendship from Lex Fridman Podcast on Spotify",2019-04-05T18:00:59.997247
streaming_79,I listen to #299 – Demis Hassabis: DeepMind from Lex Fridman Podcast on Spotify,I listen to #299 – Demis Hassabis: DeepMind from Lex Fridman Podcast on Spotify,2019-04-05T18:00:59.999478
streaming_80,"I listen to #277 – Andrew Huberman: Focus, Stress, Relationships, and Friendship from Lex Fridman Podcast on Spotify","I listen to #277 – Andrew Huberman: Focus, Stress, Relationships, and Friendship from Lex Fridman Podcast on Spotify",2019-04-05T19:50:56.902858
streaming_81,"I listen to #277 – Andrew Huberman: Focus, Stress, Relationships, and Friendship from Lex Fridman Podcast on Spotify","I listen to #277 – Andrew Huberman: Focus, Stress, Relationships, and Friendship from Lex Fridman Podcast on Spotify",2019-04-05T23:46:55.538729
streaming_82,"I listen to  #309 – John Carmack: Doom, Quake, VR, AGI, Programming, Video Games, and Rockets from Lex Fridman Podcast on Spotify","I listen to  #309 – John Carmack: Doom, Quake, VR, AGI, Programming, Video Games, and Rockets from Lex Fridman Podcast on Spotify",2019-04-08T06:01:57.093682
streaming_83,"I listen to  #309 – John Carmack: Doom, Quake, VR, AGI, Programming, Video Games, and Rockets from Lex Fridman Podcast on Spotify","I listen to  #309 – John Carmack: Doom, Quake, VR, AGI, Programming, Video Games, and Rockets from Lex Fridman Podcast on Spotify",2019-04-08T19:39:57.271936
streaming_84,"I listen to  #309 – John Carmack: Doom, Quake, VR, AGI, Programming, Video Games, and Rockets from Lex Fridman Podcast on Spotify","I listen to  #309 – John Carmack: Doom, Quake, VR, AGI, Programming, Video Games, and Rockets from Lex Fridman Podcast on Spotify",2019-04-08T21:50:58.395412
streaming_85,I listen to Xanadu from Olivia Newton-John on Spotify,I listen to Xanadu from Olivia Newton-John on Spotify,2019-04-09T17:42:59.791494
streaming_86,I listen to Carried Away - Alternate Mix / Remastered 2021 from Olivia Newton-John on Spotify,I listen to Carried Away - Alternate Mix / Remastered 2021 from Olivia Newton-John on Spotify,2019-04-09T17:46:59.773902
streaming_87,I listen to Physical - Remastered 2021 from Olivia Newton-John on Spotify,I listen to Physical - Remastered 2021 from Olivia Newton-John on Spotify,2019-04-09T17:50:59.774008
streaming_88,I listen to Shaking You - Remastered 2021 from Olivia Newton-John on Spotify,I listen to Shaking You - Remastered 2021 from Olivia Newton-John on Spotify,2019-04-09T17:54:59.743864
streaming_89,"I listen to I Love You, I Honestly Love You from Olivia Newton-John on Spotify","I listen to I Love You, I Honestly Love You from Olivia Newton-John on Spotify",2019-04-09T17:58:59.779667
streaming_90,I listen to Carried Away - Remastered 2021 from Olivia Newton-John on Spotify,I listen to Carried Away - Remastered 2021 from Olivia Newton-John on Spotify,2019-04-09T18:02:59.774126
streaming_91,I listen to Have You Never Been Mellow from Olivia Newton-John on Spotify,I listen to Have You Never Been Mellow from Olivia Newton-John on Spotify,2019-04-09T18:05:59.786467
streaming_92,I listen to Livin' In Desperate Times - Extended Version / Remastered 2021 from Olivia Newton-John on Spotify,I listen to Livin' In Desperate Times - Extended Version / Remastered 2021 from Olivia Newton-John on Spotify,2019-04-09T18:12:59.598201
streaming_93,I listen to You're The One That I Want - From “Grease” from John Travolta on Spotify,I listen to You're The One That I Want - From “Grease” from John Travolta on Spotify,2019-04-10T03:44:59.830160
streaming_94,I listen to Goodbye Girl from David Gates on Spotify,I listen to Goodbye Girl from David Gates on Spotify,2019-04-10T03:47:59.831134
streaming_95,I listen to Two In Love from Michael Johnson on Spotify,I listen to Two In Love from Michael Johnson on Spotify,2019-04-10T03:50:59.821534
streaming_96,I listen to When You Wish Upon a Star from Stephen Bishop on Spotify,I listen to When You Wish Upon a Star from Stephen Bishop on Spotify,2019-04-10T03:53:59.799840
streaming_97,I listen to Try To Make It True from Quarterflash on Spotify,I listen to Try To Make It True from Quarterflash on Spotify,2019-04-10T03:57:59.781467
streaming_98,I listen to Willpower from Taylor Dayne on Spotify,I listen to Willpower from Taylor Dayne on Spotify,2019-04-10T03:58:59.960589
streaming_99,I listen to Willpower from Taylor Dayne on Spotify,I listen to Willpower from Taylor Dayne on Spotify,2019-04-10T18:59:59.809853
streaming_100,I listen to If You Ever Change Your Mind from Crystal Gayle on Spotify,I listen to If You Ever Change Your Mind from Crystal Gayle on Spotify,2019-04-10T19:02:59.805534
streaming_101,I listen to #290 – Dan Reynolds: Imagine Dragons from Lex Fridman Podcast on Spotify,I listen to #290 – Dan Reynolds: Imagine Dragons from Lex Fridman Podcast on Spotify,2019-04-11T00:02:53.600471
streaming_102,I listen to #290 – Dan Reynolds: Imagine Dragons from Lex Fridman Podcast on Spotify,I listen to #290 – Dan Reynolds: Imagine Dragons from Lex Fridman Podcast on Spotify,2019-04-11T00:39:58.542013
streaming_103,I listen to #291 – Jonathan Haidt: The Case Against Social Media from Lex Fridman Podcast on Spotify,I listen to #291 – Jonathan Haidt: The Case Against Social Media from Lex Fridman Podcast on Spotify,2019-04-11T15:29:56.176277
streaming_104,I listen to #291 – Jonathan Haidt: The Case Against Social Media from Lex Fridman Podcast on Spotify,I listen to #291 – Jonathan Haidt: The Case Against Social Media from Lex Fridman Podcast on Spotify,2019-04-12T19:54:57.706751
streaming_105,"I listen to #292 – Robin Hanson: Alien Civilizations, UFOs, and the Future of Humanity from Lex Fridman Podcast on Spotify","I listen to #292 – Robin Hanson: Alien Civilizations, UFOs, and the Future of Humanity from Lex Fridman Podcast on Spotify",2019-04-12T20:10:59.420645
streaming_106,"I listen to  #309 – John Carmack: Doom, Quake, VR, AGI, Programming, Video Games, and Rockets from Lex Fridman Podcast on Spotify","I listen to  #309 – John Carmack: Doom, Quake, VR, AGI, Programming, Video Games, and Rockets from Lex Fridman Podcast on Spotify",2019-04-13T18:46:55.390590
streaming_107,"I listen to  #309 – John Carmack: Doom, Quake, VR, AGI, Programming, Video Games, and Rockets from Lex Fridman Podcast on Spotify","I listen to  #309 – John Carmack: Doom, Quake, VR, AGI, Programming, Video Games, and Rockets from Lex Fridman Podcast on Spotify",2019-04-13T22:38:56.433995
streaming_108,I listen to #310 – Andrew Bustamante: CIA Spy from Lex Fridman Podcast on Spotify,I listen to #310 – Andrew Bustamante: CIA Spy from Lex Fridman Podcast on Spotify,2019-04-14T17:20:59.995757
